Công Ty TNHH Thương Mại Innaco Việt Nam	Ninh Bình	Số 09, Đường Trần Thủ Độ, Phố Mía, Phường Ninh Khánh, Thành phố Ninh Bình, Tỉnh Ninh Bình	Bán buôn đồ dùng khác cho gia đình	2700874913	06-08-2018
Công Ty TNHH Thương Mại Và Dịch Vụ Kỹ Thuật Duhisu	Ninh Bình	Số 8, Ngõ 94, Đường Đông Phương Hồng, Phường Đông Thành, Thành phố Ninh Bình, Tỉnh Ninh Bình	Sửa chữa thiết bị khác	2700874857	06-08-2018
Công Ty TNHH Cơ Khí Sản Xuất Tuấn Liêm	Ninh Bình	Lô 262 Đường vành đai, Phố An Hòa, Phường Ninh Phong, Thành phố Ninh Bình, Tỉnh Ninh Bình	Gia công cơ khí; xử lý và tráng phủ kim loại	2700874871	06-08-2018
Công Ty TNHH Xây Dựng Và Thương Mại Quang Quyết	Ninh Bình	Khu phố mới Phúc Trì, Phường Nam Thành, Thành phố Ninh Bình, Tỉnh Ninh Bình	Bán buôn đồ dùng khác cho gia đình	2700874832	02-08-2018
Công Ty TNHH Xây Dựng Và Thương Mại Hưng Mai	Ninh Bình	SN 32, Ngõ 24, Đường 30/6, Phố Phúc Trì, Phường Nam Thành, Thành phố Ninh Bình, Tỉnh Ninh Bình	Bán buôn đồ dùng khác cho gia đình	2700874825	02-08-2018
Công Ty TNHH Đầu Tư Thương Mại Bảo Trọng	Ninh Bình	Số 17, Phố Trung Nhì, Phường Tân Thành, Thành phố Ninh Bình, Tỉnh Ninh Bình	Bán buôn thực phẩm	2700874864	02-08-2018
Công Ty TNHH Thương Mại Và Dịch Vụ Quốc Lực	Ninh Bình	Số 16, Đường Dương Vân Nga, Phố 1, Phường Vân Giang, Thành phố Ninh Bình, Tỉnh Ninh Bình	Bán buôn nhiên liệu rắn, lỏng, khí và các sản phẩm liên quan	2700874790	02-08-2018
Công Ty TNHH Cơ Khí Và Dịch Vụ An Phong	Ninh Bình	Thôn Thượng, Xã Ninh Nhất, Thành phố Ninh Bình, Tỉnh Ninh Bình	Gia công cơ khí; xử lý và tráng phủ kim loại	2700874712	31-07-2018
Công Ty Cổ Phần Thương Mại Phú Thái Hà Nội - Chi Nhánh Ninh Bình	Ninh Bình	Số nhà 228, đường Trần Phú, phố Yết Kiêu, Phường Nam Thành, Thành phố Ninh Bình, Tỉnh Ninh Bình	Bán lẻ đồ điện gia dụng, giường, tủ, bàn, ghế và đồ nội thất tương tự, đèn và bộ đèn điện, đồ dùng gia đình khác chưa được phân vào đâu trong các cửa hàng chuyên doanh	0104923411-016	31-07-2018
Công Ty TNHH Dịch Vụ Đầu Tư Thương Mại Tổng Hợp Thành Công	Ninh Bình	Đường Nguyễn Hữu An, Thôn Cổ Loan Thượng, Xã Ninh Tiến, Thành phố Ninh Bình, Tỉnh Ninh Bình	Dịch vụ lưu trú ngắn ngày	2700874670	30-07-2018
