Công Ty TNHH Thương Mại, Dịch Vụ Và Xây Dựng Lộc Thành Tài	Hải Dương	Đội 2 - Xã Cổ Dũng - Huyện Kim Thành - Hải Dương	Hoạt động vui chơi giải trí khác chưa được phân vào đâu	0801000805	18-09-2012
Công Ty Cổ Phần Phát Triển Dvtm Quốc Tế Đức Thắng	Hải Dương	Thôn Quỳnh Khê - Xã Kim Xuyên - Huyện Kim Thành - Hải Dương	Vận tải hàng hóa bằng đường bộ	0801000763	18-09-2012
Công Ty TNHH Một Thành Viên Thương Mại Và Dịch Vụ Vận Tải Nguyễn Hiền Hương	Hải Dương	Thôn Cổ Phục - Xã Kim Lương - Huyện Kim Thành - Hải Dương	Gia công cơ khí; xử lý và tráng phủ kim loại	0800999447	13-09-2012
Công Ty TNHH Quảng Cáo Dịch Vụ Và Thương Mại Toàn An	Hải Dương	Thôn Dưỡng Mông - Xã Ngũ Phúc - Huyện Kim Thành - Hải Dương	Bán buôn máy vi tính, thiết bị ngoại vi và phần mềm	0800998450	04-09-2012
Công Ty TNHH May Vạn Hoa	Hải Dương	Thôn Lai Khê - Xã Cộng Hòa - Huyện Kim Thành - Hải Dương	Sản xuất hàng may sẵn (trừ trang phục)	0800998475	04-09-2012
Công Ty TNHH Một Thành Viên Tm An Đại Lộc	Hải Dương	Thôn Quyết Thắng - Xã Kim Anh - Huyện Kim Thành - Hải Dương	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	0800996887	21-08-2012
Công Ty TNHH Cmh Việt Nam	Hải Dương	Đội 1, thôn Phù Tải 1 - Xã Kim Đính - Huyện Kim Thành - Hải Dương	Hoạt động dịch vụ hỗ trợ khai thác mỏ và quặng khác	0800996608	15-08-2012
Công Ty TNHH Một Thành Viên Thương Mại Và Vận Tải Hưng Thịnh Kt	Hải Dương	Phố Ga - Thị trấn Phú Thái - Huyện Kim Thành - Hải Dương	Vận tải hàng hóa bằng đường bộ	0800996365	14-08-2012
Công Ty Cổ Phần Khí Sinh Học Miền Bắc	Hải Dương	Thôn Dương Mông - Xã Ngũ Phúc - Huyện Kim Thành - Hải Dương	Sản xuất sản phẩm từ plastic	0800995361	02-08-2012
Công Ty TNHH Một Thành Viên Thượng Mại Và Dịch Vụ Vận Tải Nhiến Quỳnh	Hải Dương	Thôn Quyết Thắng - Xã Kim Anh - Huyện Kim Thành - Hải Dương	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	0800993766	24-07-2012
Công Ty TNHH Một Thành Viên Nước Sạch Tuấn Hưng	Hải Dương	Khu Phố Ga - Xã Tuấn Hưng - Huyện Kim Thành - Hải Dương	Khai thác, xử lý và cung cấp nước	0800990476	26-06-2012
Công Ty TNHH Tư Vấn Thiết Kế Thương Mại Trang Anh	Hải Dương	Khu Phố Ga - Thị trấn Phú Thái - Huyện Kim Thành - Hải Dương	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	0800990349	25-06-2012
Doanh Nghiệp Tư Nhân Hùng Cường Kim Thành	Hải Dương	Thôn Lại Đông - Xã Tam Kỳ - Huyện Kim Thành - Hải Dương	Chế biến và bảo quản rau quả	0800988124	30-05-2012
Công Ty TNHH Một Thành Viên Xây Dựng Và Thương Mại Tuấn Điệp	Hải Dương	Thôn Phát Minh - Xã Bình Dân - Huyện Kim Thành - Hải Dương	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	0800987811	28-05-2012
Công Ty TNHH Một Thành Viên Tm Và Dv Hạnh Nguyên - Hd	Hải Dương	Thôn Quỳnh Khê - Xã Kim Xuyên - Huyện Kim Thành - Hải Dương	Bán phụ tùng và các bộ phận phụ trợ của ô tô và xe có động cơ khác	0800987508	25-05-2012
Trường mầm non Liên Hòa	Hải Dương	Bắc Thắng - Xã Liên Hòa - Huyện Kim Thành - Hải Dương	Giáo dục mầm non	0800987579	24-05-2012
Công Ty TNHH Một Thành Viên Cơ Khí Chính Xác Và Thương Mại Nhật Nam	Hải Dương	Xóm 3, thôn Trung - Xã Phúc Thành A - Huyện Kim Thành - Hải Dương	Gia công cơ khí; xử lý và tráng phủ kim loại	0800986102	15-05-2012
Công Ty TNHH Một Thành Viên Vận Tải Dịch Vụ Và Thương Mại Tân Phát	Hải Dương	Đội 5 - Xã Kim Đính - Huyện Kim Thành - Hải Dương	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	0800986092	15-05-2012
Công Ty TNHH Kinh Doanh Công Nghệ	Hải Dương	Thôn Thanh Liên - Xã Cộng Hòa - Huyện Kim Thành - Hải Dương	Tái chế phế liệu	0105885448	11-05-2012
Trường mầm non Đại Đức	Hải Dương	Đại Đức - Xã Đại Đức - Huyện Kim Thành - Hải Dương	Giáo dục mầm non	0800984264	26-04-2012
Trường mầm non Cẩm La	Hải Dương	Cẩm La - Xã Cẩm La - Huyện Kim Thành - Hải Dương	Giáo dục mầm non	0800984271	26-04-2012
Công Ty TNHH Một Thành Viên Sợi Thủy Tinh Văn Hùng	Hải Dương	Thôn Quỳnh Khê - Xã Kim Xuyên - Huyện Kim Thành - Hải Dương	Sản xuất thuỷ tinh và sản phẩm từ thuỷ tinh	0800983119	19-04-2012
Công Ty TNHH Một Thành Viên Dịch Vụ Hoa Ly	Hải Dương	Thôn Viên Chử - Xã Kim Tân - Huyện Kim Thành - Hải Dương	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	0800982669	16-04-2012
Trường mầm non Việt Hưng	Hải Dương	Cam Đông, Việt Hưng - Xã Việt Hưng - Huyện Kim Thành - Hải Dương	Giáo dục mầm non	0800982725	16-04-2012
Công Ty TNHH Sản Xuất, Thương Mại Và Dịch Vụ Pure Water Minh Đức	Hải Dương	Thôn Quyết Tâm - Xã Lai Vu - Huyện Kim Thành - Hải Dương	Sản xuất nước khoáng, nước tinh khiết đóng chai	0800982002	13-04-2012
Công ty TNHH điện tử POYUN Việt Nam	Hải Dương	Phân khu phía Tây, KCN Phú Thái - Huyện Kim Thành - Hải Dương	Sản xuất máy móc, thiết bị chưa được phân vào đâu	0800981880	11-04-2012
Trường mầm non Kim Đính	Hải Dương	Kim Đính - Xã Kim Đính - Huyện Kim Thành - Hải Dương	Giáo dục mầm non	0800981746	10-04-2012
Trường mầm non Kim Khê	Hải Dương	Kim Khê - Xã Kim Khê - Huyện Kim Thành - Hải Dương	Giáo dục mầm non	0800981753	10-04-2012
Trường mầm non Kim Lương	Hải Dương	Kim Lương - Xã Kim Lương - Huyện Kim Thành - Hải Dương	Giáo dục mầm non	0800981055	05-04-2012
Trường mầm non Ngũ Phúc	Hải Dương	Ngũ Phúc - Xã Ngũ Phúc - Huyện Kim Thành - Hải Dương	Giáo dục mầm non	0800980982	04-04-2012
Trường mầm non Kim Anh	Hải Dương	Thôn Văn Minh, Kim Anh - Xã Kim Anh - Huyện Kim Thành - Hải Dương	Giáo dục mầm non	0800980439	30-03-2012
Trường mầm non Phú Thái	Hải Dương	Đồng Văn, Phú Thái - Thị trấn Phú Thái - Huyện Kim Thành - Hải Dương	Giáo dục mầm non	0800979828	29-03-2012
Trường mầm non Kim Xuyên	Hải Dương	Phương Duệ, Kim Xuyên - Xã Kim Xuyên - Huyện Kim Thành - Hải Dương	Giáo dục mầm non	0800979916	29-03-2012
Trường mầm non Tuấn Hưng	Hải Dương	Tuấn Hưng - Xã Tuấn Hưng - Huyện Kim Thành - Hải Dương	Giáo dục mầm non	0800979909	29-03-2012
Trường mầm non Cổ Dũng	Hải Dương	Cổ Dũng - Xã Cổ Dũng - Huyện Kim Thành - Hải Dương	Giáo dục mầm non	0800979810	29-03-2012
Trường mầm non Cộng Hòa	Hải Dương	Cộng Hòa - Xã Cộng Hòa - Huyện Kim Thành - Hải Dương	Giáo dục mầm non	0800979786	29-03-2012
Trường mầm non Lai Vu	Hải Dương	Lai Vu - Xã Lai Vu - Huyện Kim Thành - Hải Dương	Giáo dục mầm non	0800979578	28-03-2012
Trường Mầm non Thượng Vũ - SUDICO	Hải Dương	Thôn Thượng Đỗ - Xã Thượng Vũ - Huyện Kim Thành - Hải Dương	Giáo dục mầm non	0800979112	27-03-2012
Công Ty Cổ Phần Hưng Trường Phúc	Hải Dương	Thôn Quyết Thắng - Xã Kim Anh - Huyện Kim Thành - Hải Dương	Trồng rau các loại	0800978599	27-03-2012
Trường mầm non Bình Dân	Hải Dương	Tân Tạo - Bình Dân - Xã Bình Dân - Huyện Kim Thành - Hải Dương	Giáo dục mầm non	0800978535	23-03-2012
Trường mầm non Phúc Thành	Hải Dương	Dưỡng Thái Trung - Xã Phúc Thành A - Huyện Kim Thành - Hải Dương	Giáo dục mầm non	0800977563	21-03-2012
Doanh Nghiệp Tư Nhân Anh Nguyên Pt	Hải Dương	Thôn Dưỡng Thái Bắc - Xã Phúc Thành A - Huyện Kim Thành - Hải Dương	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	0800976224	16-03-2012
Trường mầm non Tam Kỳ	Hải Dương	Tam Kỳ - Xã Tam Kỳ - Huyện Kim Thành - Hải Dương	Giáo dục mầm non	0800975830	15-03-2012
Trường mầm non Đồng Gia	Hải Dương	Đồng Gia - Xã Đồng Gia - Huyện Kim Thành - Hải Dương	Giáo dục mầm non	0800975904	15-03-2012
Công Ty TNHH Một Thành Viên Phương Đoàn	Hải Dương	Thôn Viên Chử - Xã Kim Tân - Huyện Kim Thành - Hải Dương	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	0800975125	13-03-2012
Doanh Nghiệp Tư Nhân Tấn Tuyên	Hải Dương	Thôn Hưng Hòa - Xã Liên Hòa - Huyện Kim Thành - Hải Dương	Bán buôn khí đốt và các sản phẩm liên quan	0800975171	13-03-2012
Công Ty TNHH Một Thành Viên Thương Mại Xây Dựng Và Vận Tải Đại Cát	Hải Dương	Thị Tứ - Xã Đồng Gia - Huyện Kim Thành - Hải Dương	Xây dựng công trình kỹ thuật dân dụng khác	0800973907	06-03-2012
Doanh Nghiệp Tư Nhân Hoàng Mai Vàng	Hải Dương	Thôn Đại Tiến - Xã Đại Đức - Huyện Kim Thành - Hải Dương	Xây dựng công trình kỹ thuật dân dụng khác	0800971829	24-02-2012
Công Ty Cổ Phần Điện Tuấn Hưng	Hải Dương	Thôn Phạm Xá - Xã Tuấn Hưng - Huyện Kim Thành - Hải Dương	Truyền tải và phân phối điện	0800971794	24-02-2012
Công Ty TNHH Phương Hỷ	Hải Dương	Thôn Cổ Phục - Xã Kim Lương - Huyện Kim Thành - Hải Dương	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	0800971709	22-02-2012
Chi Nhánh Công Ty Cổ Phần Quốc Tế Hoà Bình Tại Hải Dương	Hải Dương	Lô CN 12 khu công nghiệp Lai Vu - Xã Lai Vu - Huyện Kim Thành - Hải Dương	Gia công cơ khí; xử lý và tráng phủ kim loại	0101856703-004	14-02-2012
Công Ty Cổ Phần Dầu Khí Bách Khoa	Hải Dương	Thôn Quyết Thắng - Xã Kim Anh - Huyện Kim Thành - Hải Dương	Bán buôn nhiên liệu rắn, lỏng, khí và các sản phẩm liên quan	0800970769	14-02-2012
Công Ty TNHH Forever Hải Dương	Hải Dương	Thôn Trung - Xã Phúc Thành A - Huyện Kim Thành - Hải Dương	Vệ sinh nhà cửa và các công trình khác	0800970737	14-02-2012
Công Ty TNHH Một Thành Viên Thương Mại Đình Kiên	Hải Dương	Thôn Hải Ninh - Xã Kim Tân - Huyện Kim Thành - Hải Dương	Bán buôn máy móc, thiết bị và phụ tùng máy khác	0800964099	13-01-2012
Công Ty TNHH Một Thành Viên Khang Minh Hải Dương	Hải Dương	Thôn Bùng Dựa - Xã Tuấn Hưng - Huyện Kim Thành - Hải Dương	Vận tải hàng hóa bằng đường bộ	0800957415	23-12-2011
Doanh Nghiệp Tư Nhân Hồng Phúc Kim Thành	Hải Dương	Thôn Lễ Độ - Xã Kim Anh - Huyện Kim Thành - Hải Dương	Vận tải hành khách bằng taxi	0800938853	29-11-2011
Công Ty TNHH Một Thành Viên Dịch Vụ Thương Mại, Vận Tải, Trung Tâm Đg	Hải Dương	Thôn Đồng Xá Nam - Xã Đồng Gia - Huyện Kim Thành - Hải Dương	Bán buôn thức ăn và nguyên liệu làm thức ăn cho gia súc, gia cầm và thuỷ sản	0800936912	18-11-2011
Chi Nhánh Công Ty Cổ Phần Đại Lộc Tại Hải Dương	Hải Dương	Cụm Công nghiệp Cộng Hòa - Xã Cộng Hòa - Huyện Kim Thành - Hải Dương	Kho bãi và lưu giữ hàng hóa	0200571113-001	18-11-2011
Công Ty TNHH Một Thành Viên Mạnh Cường Vân	Hải Dương	thôn Hợp Nhất - Xã Lai Vu - Huyện Kim Thành - Hải Dương	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	0800936743	18-11-2011
CôNG TY Cổ PHầN CX TECHNOLOGY(VN) - CHI NHáNH HảI DươNG	Hải Dương	Lô B13,phân khu phía tây - KCN Phú Thái, - Huyện Kim Thành - Hải Dương	Sản xuất sản phẩm từ plastic	0300737556-001	17-11-2011
Công Ty TNHH Một Thành Viên Xây Dựng Và Thương Mại Tiến Thành Đạt	Hải Dương	Phố Thống Nhất - Thị trấn Phú Thái - Huyện Kim Thành - Hải Dương	Xây dựng nhà các loại	0800936687	15-11-2011
CôNG TY Cổ PHầN THươNG MạI Và VậN CHUYểN HàNH KHáCH NGọC SINH	Hải Dương	thị tứ đồng gia - Xã Đồng Gia - Huyện Kim Thành - Hải Dương	Vận tải hành khách đường bộ khác	0800828963	11-11-2011
Công Ty TNHH Đầu Tư Phát Triển Công Nghệ Tân Việt Phát	Hải Dương	Đường 20-9 - Thị trấn Phú Thái - Huyện Kim Thành - Hải Dương	Bán buôn máy vi tính, thiết bị ngoại vi và phần mềm	0800925572	11-11-2011
Công Ty TNHH Chế Biến Khoáng Sản Hải Long	Hải Dương	Thôn Quỳnh Khê - Xã Kim Xuyên - Huyện Kim Thành - Hải Dương	Khai thác quặng kim loại khác không chứa sắt chưa được phân vào đâu	0800935073	03-11-2011
Doanh Nghiệp Tư Nhân Thương Mại Mạnh Phương Kđ	Hải Dương	Đội 1 - Xã Kim Đính - Huyện Kim Thành - Hải Dương	Bán mô tô, xe máy	0800934030	28-10-2011
Công Ty Trách Nhiệm Hữu Hạn Một Thành Viên Thương Mại Và Du Lịch Anh Huy	Hải Dương	Thôn Quảng Đạt - Xã Ngũ Phúc - Huyện Kim Thành - Hải Dương	Dịch vụ hỗ trợ liên quan đến quảng bá và tổ chức tua du lịch	0800933051	17-10-2011
Công Ty TNHH Một Thành Viên Hồng Phúc Kim Thành	Hải Dương	Thôn Lễ Độ - Xã Kim Anh - Huyện Kim Thành - Hải Dương	Vận tải hành khách bằng taxi	0800931488	30-09-2011
Công Ty Cổ Phần Đầu Tư Và Phát Triển Đô Thị Phú Thái Thắng Lợi	Hải Dương	Phố Ga - Thị trấn Phú Thái - Huyện Kim Thành - Hải Dương	Chuẩn bị mặt bằng	0800926488	01-09-2011
Hợp Tác Xã Thương Binh Phú Thái	Hải Dương	An thái - Thị trấn Phú Thái - Huyện Kim Thành - Hải Dương	Bán lẻ xi măng, gạch xây, ngói, đá, cát sỏi và vật liệu xây dựng khác trong các cửa hàng chuyên doanh	0800925205	22-08-2011
Công ty CP Trung kiên	Hải Dương	Phố Ga,Thị trấn Phú Thái - Thị trấn Phú Thái - Huyện Kim Thành - Hải Dương	Sửa chữa, bảo dưỡng và lắp đặt máy móc và thiết bị	0800925195	20-08-2011
Công Ty TNHH Một Thành Viên Tiến Quân Hd	Hải Dương	Thôn Dưỡng Thái Trung - Xã Phúc Thành A - Huyện Kim Thành - Hải Dương	Vận tải hàng hóa bằng đường bộ	0800923695	05-08-2011
Công Ty TNHH Thương Mại Kim Thành Mô Tô	Hải Dương	phố Yết Kiêu - Thị trấn Phú Thái - Huyện Kim Thành - Hải Dương	Bán mô tô, xe máy	0800923462	02-08-2011
Công Ty Cổ Phần Vĩnh Hưng T.H.A	Hải Dương	thôn An Thái - Thị trấn Phú Thái - Huyện Kim Thành - Hải Dương	Sản xuất hàng may sẵn (trừ trang phục)	0800923487	02-08-2011
Công Ty TNHH Một Thành Viên Trường Minh Hd	Hải Dương	Đội 3 - Xã Thượng Vũ - Huyện Kim Thành - Hải Dương	In ấn	0800918261	01-07-2011
Công Ty TNHH Thương Mại Và Xây Dựng Hải Sơn Hd	Hải Dương	Đường 388, thôn Kỳ Côi - Xã Tam Kỳ - Huyện Kim Thành - Hải Dương	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	0800917726	23-06-2011
Công Ty TNHH Một Thành Viên In Hoa Hải Đăng	Hải Dương	Phố Đồng Tâm - Thị trấn Phú Thái - Huyện Kim Thành - Hải Dương	Sản xuất hàng may sẵn (trừ trang phục)	0800917821	23-06-2011
Công Ty Cổ Phần Sản Xuất Thương Mại V - H	Hải Dương	thôn Quyết Thắng - Xã Kim Anh - Huyện Kim Thành - Hải Dương	Xây dựng nhà các loại	0800917476	17-06-2011
Công Ty Cổ Phần Sản Xuất Vận Tải Và Thương Mại Chiến Thắng	Hải Dương	thôn Vũ xá - Xã Thượng Vũ - Huyện Kim Thành - Hải Dương	Sản xuất vật liệu xây dựng từ đất sét	0800917074	13-06-2011
Công Ty TNHH Thương Mại Và Dịch Vụ Hưng Huy	Hải Dương	phố ga - Thị trấn Phú Thái - Huyện Kim Thành - Hải Dương	Bán buôn hàng may mặc	0800917028	13-06-2011
Công Ty TNHH Một Thành Viên Thương Mại Tuyên Nghi	Hải Dương	thị tứ Đồng Gia - Xã Đồng Gia - Huyện Kim Thành - Hải Dương	Bán buôn thiết bị và linh kiện điện tử, viễn thông	0800916835	09-06-2011
Tổng Công Ty Lắp Máy Việt Nam - Chi Nhánh Lilama Hải Dương	Hải Dương	Thôn Lai Khê - Xã Cộng Hòa - Huyện Kim Thành - Hải Dương	Xây dựng công trình kỹ thuật dân dụng khác	0100106313-007	06-06-2011
Doanh Nghiệp Tư Nhân Hoàng Việt Hd	Hải Dương	Cơ sở 6, thôn Phù Tải 2 - Xã Kim Đính - Huyện Kim Thành - Hải Dương	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	0800916465	03-06-2011
Công ty TNHH dệt PACIFIC CRYSTAL	Hải Dương	KCN Lai Vu - Huyện Kim Thành - Hải Dương	Sản xuất sợi, vải dệt thoi và hoàn thiện sản phẩm dệt	0800916338	01-06-2011
Công Ty Cổ Phần Đại Đinh	Hải Dương	thị tứ Đồng Gia - Xã Đồng Gia - Huyện Kim Thành - Hải Dương	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	0800915895	25-05-2011
Công Ty TNHH Một Thành Viên Thương Mại Vật Liệu Xây Dựng Ngọc Hữu	Hải Dương	thôn Nghĩa Xuyên - Xã Tam Kỳ - Huyện Kim Thành - Hải Dương	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	0800915486	19-05-2011
Công Ty TNHH Một Thành Viên Vận Tải, Thương Mại Và Sản Xuất Tân Phúc Thịnh	Hải Dương	thôn Dưỡng Thái - Xã Phúc Thành A - Huyện Kim Thành - Hải Dương	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	0800915493	19-05-2011
Công ty TNHH cọc ống Kiến Hoa - Đất Việt	Hải Dương	Km 78 quốc lộ 5 thôn Lương Xá - Xã Kim Lương - Huyện Kim Thành - Hải Dương	Sản xuất sản phẩm từ khoáng phi kim loại khác	0800914676	11-05-2011
Công Ty TNHH Thêu Vi Tính An Huyền	Hải Dương	Thôn Lễ Độ - Xã Kim Anh - Huyện Kim Thành - Hải Dương	Sản xuất vải dệt kim, vải đan móc và vải không dệt khác	0800914637	10-05-2011
Công Ty TNHH May & Tm Phương Nam	Hải Dương	Thôn Văn Minh - Xã Kim Anh - Huyện Kim Thành - Hải Dương	May trang phục (trừ trang phục từ da lông thú)	0800913873	28-04-2011
Công Ty TNHH Một Thành Viên Thương Mại Đào Hạnh	Hải Dương	thôn Đồng Kênh - Xã Tam Kỳ - Huyện Kim Thành - Hải Dương	Vận tải hàng hóa bằng đường bộ	0800913143	19-04-2011
Công Ty TNHH Một Thành Viên Thương Mại Dịch Vụ Quảng Cáo Hà Anh	Hải Dương	thôn Đồng Văn - Thị trấn Phú Thái - Huyện Kim Thành - Hải Dương	Bán buôn sách, báo, tạp chí, văn phòng phẩm	0800912887	15-04-2011
Công Ty TNHH Sản Xuất Và Thương Mại Bất Nạo	Hải Dương	Khu Đồng Văn - Thị trấn Phú Thái - Huyện Kim Thành - Hải Dương	Chưng, tinh cất và pha chế các loại rượu mạnh	0800912894	15-04-2011
Công Ty TNHH Thương Mại Tú Tài	Hải Dương	thôn Bằng Lai - Xã Ngũ Phúc - Huyện Kim Thành - Hải Dương	Vận tải hàng hóa bằng đường bộ	0800912654	13-04-2011
Công Ty TNHH Thương Mại Và Xây Dựng Thắng Duyến	Hải Dương	Thôn Đông - Xã Cổ Dũng - Huyện Kim Thành - Hải Dương	Nhà hàng và các dịch vụ ăn uống phục vụ lưu động	0800911890	07-04-2011
Văn phòng công chứng Thành Công	Hải Dương	Phố An Ninh, khu Tân Phú - Thị trấn Phú Thái - Huyện Kim Thành - Hải Dương	Hoạt động hành chính và hỗ trợ văn phòng	0800911548	04-04-2011
Công Ty TNHH Một Thành Viên Sản Xuất Thương Mại Và Dịch Vụ Linh Trang	Hải Dương	phố ga - Thị trấn Phú Thái - Huyện Kim Thành - Hải Dương	Khai thác gỗ	0800904692	21-03-2011
Công Ty TNHH Một Thành Viên Dịch Vụ Sửa Chữa Nam Hà	Hải Dương	Thôn An Thái - Thị trấn Phú Thái - Huyện Kim Thành - Hải Dương	Bán phụ tùng và các bộ phận phụ trợ của ô tô và xe có động cơ khác	0800903787	16-03-2011
Công Ty TNHH Tm-Dv Và Sx An Đại Phát	Hải Dương	Thôn Quỳnh Khê - Xã Kim Xuyên - Huyện Kim Thành - Hải Dương	Hoạt động chuyên môn, khoa học và công nghệ khác chưa được phân vào đâu	0800903032	14-03-2011
Doanh Nghiệp Tư Nhân In & Quảng Cáo Quốc Vĩ	Hải Dương	thị tứ Đồng Gia - Xã Đồng Gia - Huyện Kim Thành - Hải Dương	In ấn	0800903057	14-03-2011
Công Ty Cổ Phần Điện Kim Tân	Hải Dương	thôn Viên Chử - Xã Kim Tân - Huyện Kim Thành - Hải Dương	Bán lẻ hình thức khác chưa được phân vào đâu	0800902670	10-03-2011
Công Ty TNHH Một Thành Viên Thuận Thành Hd	Hải Dương	Đội 9, thôn Kỳ Côi - Xã Tam Kỳ - Huyện Kim Thành - Hải Dương	Bán buôn đồ ngũ kim	0800902367	04-03-2011
Công Ty TNHH Một Thành Viên Xây Dựng Và Thương Mại Huyền Sơn	Hải Dương	Phố Ga - Thị trấn Phú Thái - Huyện Kim Thành - Hải Dương	Gia công cơ khí; xử lý và tráng phủ kim loại	0800901973	01-03-2011
Công Ty TNHH Một Thành Viên Vận Tải Thế Anh	Hải Dương	Thôn Xuân Mang - Xã Tuấn Hưng - Huyện Kim Thành - Hải Dương	Vận tải hàng hóa bằng đường bộ	0800898093	24-01-2011
Công Ty TNHH Một Thành Viên Anh Tuấn Hải Dương	Hải Dương	Khu dịch vụ, thôn Bắc - Xã Cổ Dũng - Huyện Kim Thành - Hải Dương	Xây dựng công trình kỹ thuật dân dụng khác	0800898103	21-01-2011
Công Ty TNHH Thương Mại In Phương Đông	Hải Dương	Thôn Dưỡng Mông - Xã Ngũ Phúc - Huyện Kim Thành - Hải Dương	In ấn	0800890785	20-01-2011
Công Ty Cổ Phần Điện Phúc Thành	Hải Dương	thôn Dưỡng Thái Bắc - Xã Phúc Thành A - Huyện Kim Thành - Hải Dương	Bán lẻ hình thức khác chưa được phân vào đâu	0800892327	18-01-2011
Công ty TNHH Nam Lee International	Hải Dương	Thị trấn Phú Thái - Huyện Kim Thành - Hải Dương	Sản xuất trang phục	0800891919	17-01-2011
Công Ty Cổ Phần Sản Xuất Và Thương Mại Phương Đạt Hải Hưng	Hải Dương	Thôn Lễ Độ - Xã Kim Anh - Huyện Kim Thành - Hải Dương	Sản xuất giày dép	0800891210	17-01-2011
Chi Nhánh Công Ty TNHH Du Lịch Sao Đất Việt Tại Hải Dương	Hải Dương	thôn Thanh Liên - Xã Cộng Hòa - Huyện Kim Thành - Hải Dương	Điều hành tua du lịch	0104207111-001	14-01-2011
Chi nhánh Công ty TNHH SX và KDTM Tân Tiến tại Hải Dương	Hải Dương	Thôn An Thái - Thị trấn Phú Thái - Huyện Kim Thành - Hải Dương	Bán buôn hóa chất khác (trừ loại sử dụng trong nông nghiệp)	0101438505-002	04-01-2011
Công Ty TNHH Sản Xuất Và Thương Mại Tuấn Dương	Hải Dương	thôn Thanh Liên - Xã Cộng Hòa - Huyện Kim Thành - Hải Dương	Chế biến và bảo quản rau quả	0800886059	31-12-2010
Trung Tâm dạy nghề Kim Môn	Hải Dương	- Xã Phúc Thành A - Huyện Kim Thành - Hải Dương	Dạy nghề	0800885513	27-12-2010
Công Ty TNHH Một Thành Viên Dịch Vụ Vận Tải Xây Dựng Thịnh Phước	Hải Dương	Thôn Lại Đông - Xã Tam Kỳ - Huyện Kim Thành - Hải Dương	Xây dựng nhà các loại	0800863622	30-11-2010
Công ty TNHH thức ăn chăn nuôi XI NAN Hải Dương	Hải Dương	Km 64+500 Quốc Lộ 5A - Xã Cộng Hòa - Huyện Kim Thành - Hải Dương	Sản xuất thức ăn gia súc, gia cầm và thuỷ sản	0800858252	08-11-2010
Công Ty TNHH Một Thành Viên Xây Dựng Và Dịch Vụ Thịnh Lâm	Hải Dương	thôn Vũ Xá - Xã Thượng Vũ - Huyện Kim Thành - Hải Dương	Xây dựng công trình đường sắt và đường bộ	0800857731	02-11-2010
Công Ty TNHH Thương Mại Hợp Thành	Hải Dương	phố Ga - Thị trấn Phú Thái - Huyện Kim Thành - Hải Dương	Bán lẻ lương thực, thực phẩm, đồ uống, thuốc lá, thuốc lào chiếm tỷ trọng lớn trong các cửa hàng kinh doanh tổng hợp	0800857805	02-11-2010
Công Ty TNHH Abbo	Hải Dương	thôn Hợp Nhất - Xã Lai Vu - Huyện Kim Thành - Hải Dương	Sản xuất hàng may sẵn (trừ trang phục)	0800857523	01-11-2010
Công Ty TNHH Một Thành Viên Sản Xuất Và Thương Mại Tỉnh Lân	Hải Dương	khu Dịch vụ - Xã Cổ Dũng - Huyện Kim Thành - Hải Dương	Sản xuất, phân phối hơi nước, nước nóng, điều hoà không khí và sản xuất nước đá	0800857241	29-10-2010
Cơ sở chế biến lâm sản đồ gỗ mỹ nghệ Anh Tuấn	Hải Dương	Phúc Thành - Huyện Kim Thành - Hải Dương	Sản xuất sản phẩm khác từ gỗ	0800857234	25-10-2010
Công Ty TNHH Thương Mại Sơn Hải	Hải Dương	thôn Minh Thành - Xã Lai Vu - Huyện Kim Thành - Hải Dương	Sản xuất sơn, véc ni và các chất sơn, quét tương tự; sản xuất mực in và ma tít	0800856375	11-10-2010
Công ty TNHH Đông Tài Việt Nam	Hải Dương	Thị Trấn Phú Thái - Thị trấn Phú Thái - Huyện Kim Thành - Hải Dương	Cho thuê máy móc, thiết bị (không kèm người điều khiển); cho thuê đồ dùng cá nhân và gia đình; cho thuê tài sản vô hình phi tài chính	0800855614	01-10-2010
Công Ty TNHH Một Thành Viên Sản Xuất Thương Mại Đức Vạn Lộc	Hải Dương	Đội 1 - Xã Kim Đính - Huyện Kim Thành - Hải Dương	Sản xuất vải dệt kim, vải đan móc và vải không dệt khác	0800854466	23-09-2010
