Trường Mầm Non Xã Tĩnh Bắc	Lạng Sơn	Thôn Bó Luồng - Huyện Lộc Bình - Lạng Sơn	Giáo dục mầm non	4900771933	01-04-2014
Trường Mầm Non Xã Tam Gia	Lạng Sơn	Thôn Pò Nâm - Huyện Lộc Bình - Lạng Sơn	Giáo dục mầm non	4900771771	27-03-2014
Công Ty Than Na Dương - Vvmi - Chi Nhánh Tổng Công Ty Công Nghiệp Mỏ Việt Bắc Tkv - Ctcp	Lạng Sơn	Khu 4 - Thị trấn Na Dương - Huyện Lộc Bình - Lạng Sơn	Khai thác và thu gom than cứng	0100100015-017	18-03-2014
Trường Mầm Non Xã Xuân Tình	Lạng Sơn	Khòn Nà - Huyện Lộc Bình - Lạng Sơn	Giáo dục mầm non	4900771404	11-03-2014
Công Ty TNHH Long Tân Lạng Sơn	Lạng Sơn	thôn Pò Coóc - Xã Tú Đoạn - Huyện Lộc Bình - Lạng Sơn	Sản xuất plastic và cao su tổng hợp dạng nguyên sinh	4900771348	10-03-2014
Trường Mầm Non Xã Hiệp Hạ	Lạng Sơn	Thôn Tằm Pục - Huyện Lộc Bình - Lạng Sơn	Giáo dục mầm non	4900771316	07-03-2014
Ngân Hàng Nông Nghiệp Và Phát Triển Nông Thôn Việt Nam - Chi Nhánh Huyện Lộc Bình Lạng Sơn	Lạng Sơn	Số 01, phố Bờ Sông - Thị trấn Lộc Bình - Huyện Lộc Bình - Lạng Sơn	Hoạt động trung gian tiền tệ khác	0100686174-808	13-12-2013
Doanh Nghiệp Tư Nhân Phùng Quắn Thế	Lạng Sơn	Số 121, khu Lao Động - Huyện Lộc Bình - Lạng Sơn	Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh	4900764809	17-10-2013
Doanh Nghiệp Tư Nhân Minh Toàn Lộc Bình	Lạng Sơn	Số 11, khu Hòa Bình - Huyện Lộc Bình - Lạng Sơn	Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh	4900764781	17-10-2013
Doanh Nghiệp Tư Nhân Vàng Bạc Chung Thái	Lạng Sơn	Số 35, khu Bờ Sông - Huyện Lộc Bình - Lạng Sơn	Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh	4900764774	17-10-2013
Doanh Nghiệp Tư Nhân Thắng Hằng Lộc Bình	Lạng Sơn	Khu Hòa Bình - Huyện Lộc Bình - Lạng Sơn	Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh	4900764742	17-10-2013
